district,sector,cell,village
Ngororero,MUHANDA,Gasiza,Kigina
Ngororero,MUHANDA,Gasiza,Nyenyeri
Ngororero,MUHANDA,Gasiza,Rukobora
Ngororero,MUHANDA,Gasiza,Rurandama
Ngororero,MUHANDA,Gasiza,Rwantobotobo
Ngororero,MUHANDA,Mashya,Byerezo
Ngororero,MUHANDA,Mashya,Kagano
Ngororero,MUHANDA,Mashya,Karuhindura
Ngororero,MUHANDA,Mashya,Kazuba
Ngororero,MUHANDA,Mashya,Maryoha
Ngororero,MUHANDA,Mashya,Rubaya
Ngororero,MUHANDA,Nganzo,Gisebeya
Ngororero,MUHANDA,Nganzo,Gisiza
Ngororero,MUHANDA,Nganzo,Gisunzu
Ngororero,MUHANDA,Nganzo,Misemburo
Ngororero,MUHANDA,Nganzo,Murehe
Ngororero,MUHANDA,Nganzo,Ntaruko
Ngororero,MUHANDA,Ngoma,Bugobora
Ngororero,MUHANDA,Ngoma,Gacaca
Ngororero,MUHANDA,Ngoma,Karambi
Ngororero,MUHANDA,Ngoma,Ntendure
Ngororero,MUHANDA,Ngoma,Rucano
Ngororero,MUHANDA,Ngoma,Ruganda
Ngororero,MUHANDA,Rutagara,Bambiro
Ngororero,MUHANDA,Rutagara,Gaseke
Ngororero,MUHANDA,Rutagara,Kabari
Ngororero,MUHANDA,Rutagara,Kamashya
Ngororero,MUHANDA,Rutagara,Mushishiro
Ngororero,MUHANDA,Rutagara,Nyamutoni
Ngororero,MUHANDA,Rutagara,Nyanshundura
Ngororero,MUHANDA,Rutagara,Rukondo
Ngororero,MUHANDA,Rutagara,Rurambo
Ngororero,MUHORORO,Bweramana,Buyenzi
Ngororero,MUHORORO,Bweramana,Gasave
Ngororero,MUHORORO,Bweramana,Musanzubize
Ngororero,MUHORORO,Bweramana,Nyagaseke
Ngororero,MUHORORO,Bweramana,Ruhanga
Ngororero,MUHORORO,Mubuga,Burengo
Ngororero,MUHORORO,Mubuga,Gashonyi
Ngororero,MUHORORO,Mubuga,Gasovu
Ngororero,MUHORORO,Mubuga,Mitsimbi
Ngororero,MUHORORO,Mubuga,Murambi
Ngororero,MUHORORO,Mubuga,Nyabigogoro
Ngororero,MUHORORO,Mubuga,Nyamirama
Ngororero,MUHORORO,Myiha,Kabyiniro
Ngororero,MUHORORO,Myiha,Myiha
Ngororero,MUHORORO,Myiha,Shori
Ngororero,MUHORORO,Rugogwe,Butinza
Ngororero,MUHORORO,Rugogwe,Kibingo
Ngororero,MUHORORO,Rugogwe,Murambi
Ngororero,MUHORORO,Rugogwe,Nganzo
Ngororero,MUHORORO,Rusororo,Buhiro
Ngororero,MUHORORO,Rusororo,Gapfura
Ngororero,MUHORORO,Rusororo,Gisovu
Ngororero,MUHORORO,Rusororo,Kagunga
Ngororero,MUHORORO,Rusororo,Rongi
Ngororero,MUHORORO,Rusororo,Ryabadanga
Ngororero,MUHORORO,Sanza,Gashyushya
Ngororero,MUHORORO,Sanza,Kansi
Ngororero,MUHORORO,Sanza,Mubuga
Ngororero,MUHORORO,Sanza,Nyaruhondo
Ngororero,MUHORORO,Sanza,Sanza
Ngororero,NDARO,Bijyojyo,Bijyojyo
Ngororero,NDARO,Bijyojyo,Birima
Ngororero,NDARO,Bijyojyo,Cyajongo
Ngororero,NDARO,Bijyojyo,Gasave
Ngororero,NDARO,Bijyojyo,Kavumu
Ngororero,NDARO,Bijyojyo,Kibuga
Ngororero,NDARO,Bijyojyo,Runyoni
Ngororero,NDARO,Bijyojyo,Rutonde
Ngororero,NDARO,Bitabage,Gasharu
Ngororero,NDARO,Bitabage,Gituza
Ngororero,NDARO,Bitabage,Kamuyobora
Ngororero,NDARO,Bitabage,Kinga
Ngororero,NDARO,Bitabage,Nganzo
Ngororero,NDARO,Bitabage,Ngugu
Ngororero,NDARO,Bitabage,Nyamugari
Ngororero,NDARO,Bitabage,Rwamikeri
Ngororero,NDARO,Kabageshi,Gasharu
Ngororero,NDARO,Kabageshi,Kabuga
Ngororero,NDARO,Kabageshi,Kandamira
Ngororero,NDARO,Kabageshi,Masoro
Ngororero,NDARO,Kabageshi,Ruhanga
Ngororero,NDARO,Kibanda,Kamina
Ngororero,NDARO,Kibanda,Kideberi
Ngororero,NDARO,Kibanda,Kimirehe
Ngororero,NDARO,Kibanda,Kirombozi
Ngororero,NDARO,Kibanda,Ruhuha
Ngororero,NDARO,Kibanda,Rutambiro
Ngororero,NDARO,Kibanda,Rwamateke
Ngororero,NDARO,Kibanda,Rwambogo
Ngororero,NDARO,Kinyovi,Gahunga
Ngororero,NDARO,Kinyovi,Giseke
Ngororero,NDARO,Kinyovi,Rugeyo
Ngororero,NDARO,Kinyovi,Rusebeya
Ngororero,NGORORERO,Kaseke,Cyandago
Ngororero,NGORORERO,Kaseke,Gatare
Ngororero,NGORORERO,Kaseke,Kabeza
Ngororero,NGORORERO,Kaseke,Kabusunzu
Ngororero,NGORORERO,Kaseke,Kanyinya
Ngororero,NGORORERO,Kaseke,Nyabisindu
Ngororero,NGORORERO,Kaseke,Nyamabuye
Ngororero,NGORORERO,Kaseke,Nyarubari
Ngororero,NGORORERO,Kazabe,Butezi
Ngororero,NGORORERO,Kazabe,Cyansi
Ngororero,NGORORERO,Kazabe,Kazabe
Ngororero,NGORORERO,Kazabe,Murambi
Ngororero,NGORORERO,Kazabe,Ngororero
Ngororero,NGORORERO,Mugano,Gashinya
Ngororero,NGORORERO,Mugano,Kabuga
Ngororero,NGORORERO,Mugano,Mana
Ngororero,NGORORERO,Mugano,Manogo
Ngororero,NGORORERO,Mugano,Mpara
Ngororero,NGORORERO,Mugano,Nyabisindu
Ngororero,NGORORERO,Mugano,Nyenyeri
Ngororero,NGORORERO,Mugano,Ruhuha
Ngororero,NGORORERO,Nyange,Gatare
Ngororero,NGORORERO,Nyange,Gihe
Ngororero,NGORORERO,Nyange,Kabeza
Ngororero,NGORORERO,Nyange,Karama
Ngororero,NGORORERO,Nyange,Mazimeru
Ngororero,NGORORERO,Nyange,Nyakaganzo
Ngororero,NGORORERO,Nyange,Nyange
Ngororero,NGORORERO,Nyange,Turamigina
Ngororero,NGORORERO,Rususa,Cyumba
Ngororero,NGORORERO,Rususa,Gasarara
Ngororero,NGORORERO,Rususa,Kabagari
Ngororero,NGORORERO,Rususa,Nyarubingo
Ngororero,NGORORERO,Rususa,Rukaragata
Ngororero,NGORORERO,Rususa,Rususa
Ngororero,NGORORERO,Torero,Gatare
Ngororero,NGORORERO,Torero,Kanama
Ngororero,NGORORERO,Torero,Karera
Ngororero,NGORORERO,Torero,Nyakariba
Ngororero,NGORORERO,Torero,Nyamabuye
Ngororero,NGORORERO,Torero,Nyamiyaga
Ngororero,NGORORERO,Torero,Rwambariro
Ngororero,NYANGE,Bambiro,Bugabe
Ngororero,NYANGE,Bambiro,Butare
Ngororero,NYANGE,Bambiro,Gakoma
Ngororero,NYANGE,Bambiro,Muzi
Ngororero,NYANGE,Bambiro,Nyarushubi
Ngororero,NYANGE,Bambiro,Rwasankuba
Ngororero,NYANGE,Gaseke,Birambo
Ngororero,NYANGE,Gaseke,Dutwe
Ngororero,NYANGE,Gaseke,Gaseke
Ngororero,NYANGE,Gaseke,Giko
Ngororero,NYANGE,Gaseke,Ngobagoba
Ngororero,NYANGE,Nsibo,Cyambogo
Ngororero,NYANGE,Nsibo,Kanyinya
Ngororero,NYANGE,Nsibo,Muganza
Ngororero,NYANGE,Nsibo,Murambi
Ngororero,NYANGE,Nsibo,Nyange
Ngororero,NYANGE,Nsibo,Nyarusange
Ngororero,NYANGE,Nsibo,Vungu
Ngororero,NYANGE,Nsibo,Zegenya
Ngororero,NYANGE,Vuganyana,Kakinyoni
Ngororero,NYANGE,Vuganyana,Kamuriza
Ngororero,NYANGE,Vuganyana,Karambo
Ngororero,NYANGE,Vuganyana,Kazenga
Ngororero,NYANGE,Vuganyana,Mbobo
Ngororero,NYANGE,Vuganyana,Ngorore
Ngororero,NYANGE,Vuganyana,Nyagatama
Ngororero,NYANGE,Vuganyana,Nyamyungo
Ngororero,SOVU,Birembo,Kabayengo
Ngororero,SOVU,Birembo,Mahembe
Ngororero,SOVU,Birembo,Muyange
Ngororero,SOVU,Birembo,Nshano
Ngororero,SOVU,Birembo,Ruseke
Ngororero,SOVU,Kagano,Gitabage
Ngororero,SOVU,Kagano,Karambo
Ngororero,SOVU,Kagano,Ndagarago
Ngororero,SOVU,Kagano,Nyamuza
Ngororero,SOVU,Kagano,Rusenge
Ngororero,SOVU,Kanyana,Bitaba
Ngororero,SOVU,Kanyana,Gahombo
Ngororero,SOVU,Kanyana,Gashihe
Ngororero,SOVU,Kanyana,Mugobati
Ngororero,SOVU,Kanyana,Ruganda
Ngororero,SOVU,Kanyana,Rusebeya
Ngororero,SOVU,Musenyi,Gihonga
Ngororero,SOVU,Musenyi,Gisakavu
Ngororero,SOVU,Musenyi,Gisiza
Ngororero,SOVU,Musenyi,Kabuga
Ngororero,SOVU,Musenyi,Rubindi
Ngororero,SOVU,Nyabipfura,Butenga
Ngororero,SOVU,Nyabipfura,Gatare
Ngororero,SOVU,Nyabipfura,Migendezo
Ngororero,SOVU,Nyabipfura,Nyirabwina
Ngororero,SOVU,Nyabipfura,Sanzare
Ngororero,SOVU,Rutovu,Gasiza
Ngororero,SOVU,Rutovu,Kanyirajana
Ngororero,SOVU,Rutovu,Kigusa
Ngororero,SOVU,Rutovu,Ngaza
Ngororero,SOVU,Rutovu,Ngugu
Ngororero,SOVU,Rutovu,Rukeri
Rusizi,Bugarama,Nyange,City
Rusizi,Bugarama,Nyange,Cyagara
Rusizi,Bugarama,Nyange,Gatebe
Rusizi,Bugarama,Nyange,Kabeza
Rusizi,Bugarama,Nyange,Kamabuye
Rusizi,Bugarama,Nyange,Mihabura
Rusizi,Bugarama,Nyange,Misufi
Rusizi,Bugarama,Nyange,Mubogora
Rusizi,Bugarama,Nyange,Muko
Rusizi,Bugarama,Nyange,Munini
Rusizi,Bugarama,Nyange,Nyange
Rusizi,Bugarama,Nyange,Rubumba
Rusizi,Bugarama,Nyange,Rusayo
Rusizi,Bugarama,Pera,Buhanga
Rusizi,Bugarama,Pera,Isangano
Rusizi,Bugarama,Pera,Ituze
Rusizi,Bugarama,Pera,Kabusunzu
Rusizi,Bugarama,Pera,Kabuye
Rusizi,Bugarama,Pera,Kinamba
Rusizi,Bugarama,Pera,Kiyovu
Rusizi,Bugarama,Pera,Majyambere
Rusizi,Bugarama,Pera,Murambi
Rusizi,Bugarama,Pera,Murwa
Rusizi,Bugarama,Pera,Mwaro
Rusizi,Bugarama,Pera,Pera
Rusizi,Bugarama,Ryankana,Gihigano
Rusizi,Bugarama,Ryankana,Gombaniro
Rusizi,Bugarama,Ryankana,Kabuga
Rusizi,Bugarama,Ryankana,Kagarama
Rusizi,Bugarama,Ryankana,Kayenzi
Rusizi,Bugarama,Ryankana,Mahoro
Rusizi,Bugarama,Ryankana,Mubombo
Rusizi,Bugarama,Ryankana,Muyange
Rusizi,Bugarama,Ryankana,Nyehonga
Rusizi,Bugarama,Ryankana,Rubyiro
Rusizi,Bugarama,Ryankana,Ruhwa
Rusizi,Bugarama,Ryankana,Rusizi
Rusizi,Butare,Butanda,Buganzo
Rusizi,Butare,Butanda,Gasihe
Rusizi,Butare,Butanda,Gitega
Rusizi,Butare,Butanda,Murambi
Rusizi,Butare,Butanda,Mwoya
Rusizi,Butare,Butanda,Rugera
Rusizi,Butare,Butanda,Rujagi
Rusizi,Butare,Gatereri,Giciramata
Rusizi,Butare,Gatereri,Gisovu
Rusizi,Butare,Gatereri,Kabuga
Rusizi,Butare,Gatereri,Karama
Rusizi,Butare,Gatereri,Kareba
Rusizi,Butare,Gatereri,Nyabitimbo
Rusizi,Butare,Gatereri,Nyaburenge
Rusizi,Butare,Gatereri,Nyakibanda
Rusizi,Butare,Gatereri,Nyambeho
Rusizi,Butare,Gatereri,Ruhinga
Rusizi,Butare,Gatereri,Rwibutso
Rusizi,Butare,Nyamihanda,Kenya
Rusizi,Butare,Nyamihanda,Kirwano
Rusizi,Butare,Nyamihanda,Munkamba
Rusizi,Butare,Nyamihanda,Mwimerere
Rusizi,Butare,Nyamihanda,Ndengerezi
Rusizi,Butare,Nyamihanda,Rushwati
Rusizi,Butare,Rwambogo,Bisengo
Rusizi,Butare,Rwambogo,Buye
Rusizi,Butare,Rwambogo,Byimana
Rusizi,Butare,Rwambogo,Cyaruhiza
Rusizi,Butare,Rwambogo,Cyijuru
Rusizi,Butare,Rwambogo,Gasumo
Rusizi,Butare,Rwambogo,Karambo
Rusizi,Butare,Rwambogo,Kigarama
Rusizi,Butare,Rwambogo,Nyaruteja
Rusizi,Butare,Rwambogo,Rutovu
Rusizi,Bweyeye,Gikungu,Kibonajoro
Rusizi,Bweyeye,Gikungu,Rwamagare
Rusizi,Bweyeye,Kiyabo,Bunyagiro
Rusizi,Bweyeye,Kiyabo,Matyazo
Rusizi,Bweyeye,Kiyabo,Mbisabasaba
Rusizi,Bweyeye,Kiyabo,Mudasomwa
Rusizi,Bweyeye,Kiyabo,Mutara
Rusizi,Bweyeye,Kiyabo,Ruhondo
Rusizi,Bweyeye,Kiyabo,Runege
Rusizi,Bweyeye,Kiyabo,Rutobo
Rusizi,Bweyeye,Murwa,Muyebe
Rusizi,Bweyeye,Murwa,Nyabigoma
Rusizi,Bweyeye,Nyamuzi,Gakopfo
Rusizi,Bweyeye,Nyamuzi,Kigobe
Rusizi,Bweyeye,Nyamuzi,Muhiza
Rusizi,Bweyeye,Nyamuzi,Rwamisave
Rusizi,Bweyeye,Rasano,Banamba
Rusizi,Bweyeye,Rasano,Kabuga
Rusizi,Bweyeye,Rasano,Nyamirambo
Rusizi,Bweyeye,Rasano,Nyamutake
Rusizi,Bweyeye,Rasano,Runyami
Rusizi,Bweyeye,Rasano,Runyovu
Rusizi,Bweyeye,Rasano,Uwinzovu
Rusizi,Gashonga,Birembo,Mariba
Rusizi,Gashonga,Birembo,Burama
Rusizi,Gashonga,Buhokoro,Busekera
Rusizi,Gashonga,Buhokoro,Cyimbazi
Rusizi,Gashonga,Buhokoro,Gahinga
Rusizi,Gashonga,Buhokoro,Kabahizi
Rusizi,Gashonga,Buhokoro,Ryagacece
Rusizi,Gashonga,Kabakobwa,Gatare
Rusizi,Gashonga,Kabakobwa,Munini
Rusizi,Gashonga,Kabakobwa,Rango
Rusizi,Gashonga,Kabakobwa,Rwesero
Rusizi,Gashonga,Kacyuma,Mubuga
Rusizi,Gashonga,Kacyuma,Mukaba
Rusizi,Gashonga,Kacyuma,Rango
Rusizi,Gashonga,Kacyuma,Torero
Rusizi,Gashonga,Kamurehe,Gacyamo
Rusizi,Gashonga,Kamurehe,Gasharu
Rusizi,Gashonga,Kamurehe,Kamonyi
Rusizi,Gashonga,Kamurehe,Mashya
Rusizi,Gashonga,Kamurehe,Murehe
Rusizi,Gashonga,Kamurehe,Nyabihanga
Rusizi,Gashonga,Kamurehe,Rebero
Rusizi,Gashonga,Kamurehe,Shara
Rusizi,Gashonga,Karemereye,Kabaha
Rusizi,Gashonga,Karemereye,Kabahinda
Rusizi,Gashonga,Karemereye,Kagikongoro
Rusizi,Gashonga,Karemereye,Mibirizi
Rusizi,Gashonga,Karemereye,Rugarama
Rusizi,Gashonga,Muti,Gakombe
Rusizi,Gashonga,Muti,Kabeza
Rusizi,Gashonga,Muti,Karenge
Rusizi,Gashonga,Muti,Marebe
Rusizi,Gashonga,Muti,Rugende
Rusizi,Gashonga,Rusayo,Bitaba
Rusizi,Gashonga,Rusayo,Kamuhana
Rusizi,Gashonga,Rusayo,Kibombwe
Rusizi,Gashonga,Rusayo,Kiremereye
Rusizi,Gashonga,Rusayo,Misave
Rusizi,Gashonga,Rusayo,Nyamutarama
Rusizi,Gashonga,Rusayo,Ryagatebe
Rusizi,Giheke,Cyendajuru,Burembo
Rusizi,Giheke,Cyendajuru,Kabeza
Rusizi,Giheke,Cyendajuru,Kibakure
Rusizi,Giheke,Cyendajuru,Murinzi
Rusizi,Giheke,Gakomeye,Buzi
Rusizi,Giheke,Gakomeye,Gacyamo
Rusizi,Giheke,Gakomeye,Kabuga
Rusizi,Giheke,Gakomeye,Kagarama
Rusizi,Giheke,Gakomeye,Ruvumbu
Rusizi,Giheke,Giheke,Karambo
Rusizi,Giheke,Giheke,Murambi
Rusizi,Giheke,Giheke,Rugombo
Rusizi,Giheke,Giheke,Rwumvangoma
Rusizi,Giheke,Giheke,Wimana
Rusizi,Giheke,Kamashangi,Gitwa
Rusizi,Giheke,Kamashangi,Isha
Rusizi,Giheke,Kamashangi,Kamuhozi
Rusizi,Giheke,Kamashangi,Rukombe
Rusizi,Giheke,Kigenge,Gahinga
Rusizi,Giheke,Kigenge,Gahurubuka
Rusizi,Giheke,Kigenge,Rwamiko
Rusizi,Giheke,Ntura,Bubanga
Rusizi,Giheke,Ntura,Kabujyogoro
Rusizi,Giheke,Ntura,Kabyuma
Rusizi,Giheke,Ntura,Karambi
Rusizi,Giheke,Ntura,Kavuye
Rusizi,Giheke,Ntura,Kigenge
Rusizi,Giheke,Ntura,Ntura
Rusizi,Giheke,Ntura,Rebero
Rusizi,Giheke,Rwega,Impala
Rusizi,Giheke,Rwega,Kanoga
Rusizi,Giheke,Rwega,Rwega
Rusizi,Giheke,Turambi,Kamuhoza
Rusizi,Giheke,Turambi,Munyove
Rusizi,Giheke,Turambi,Rwinkwavu
Rusizi,Giheke,Turambi,Turambi
Rusizi,Gihundwe,Burunga,Burunga
Rusizi,Gihundwe,Burunga,Cyapa
Rusizi,Gihundwe,Burunga,Cyunyu
Rusizi,Gihundwe,Burunga,Gacamahembe
Rusizi,Gihundwe,Burunga,Kamabuye
Rusizi,Gihundwe,Burunga,Kanombe
Rusizi,Gihundwe,Burunga,Karangiro
Rusizi,Gihundwe,Burunga,Karitasi
Rusizi,Gihundwe,Burunga,Karorabose
Rusizi,Gihundwe,Burunga,Karushaririza
Rusizi,Gihundwe,Gatsiro,Gahinga
Rusizi,Gihundwe,Gatsiro,Gikombe
Rusizi,Gihundwe,Gatsiro,Kavumu
Rusizi,Gihundwe,Gatsiro,Kinyereri
Rusizi,Gihundwe,Gatsiro,Mpongora
Rusizi,Gihundwe,Gatsiro,Rwahi
Rusizi,Gihundwe,Gatsiro,Tuwonane
Rusizi,Gihundwe,Gihaya,Budorozo
Rusizi,Gihundwe,Gihaya,Kinyaga
Rusizi,Gihundwe,Kagara,Bahemba
Rusizi,Gihundwe,Kagara,Kivoga
Rusizi,Gihundwe,Kagara,Nyandarama
Rusizi,Gihundwe,Kagara,Rubenga I
Rusizi,Gihundwe,Kagara,Rubenga Ii
Rusizi,Gihundwe,Kagara,Rukohwa
Rusizi,Gihundwe,Kamatita,Cyinzovu
Rusizi,Gihundwe,Kamatita,Gahwazi
Rusizi,Gihundwe,Kamatita,Kamanyenga
Rusizi,Gihundwe,Kamatita,Muhari
Rusizi,Gihundwe,Kamatita,Munyana
Rusizi,Gihundwe,Kamatita,Ngoma
Rusizi,Gihundwe,Shagasha,Bisanganira
Rusizi,Gihundwe,Shagasha,Gasharu
Rusizi,Gihundwe,Shagasha,Gitwa
Rusizi,Gihundwe,Shagasha,Kanoga
Rusizi,Gihundwe,Shagasha,Karambo
Rusizi,Gihundwe,Shagasha,Nyagatare
Rusizi,Gihundwe,Shagasha,Shagasha
Rusizi,Gikundamvura,Kizura,Gasharu
Rusizi,Gikundamvura,Kizura,Gitambi
Rusizi,Gikundamvura,Kizura,Hinduka
Rusizi,Gikundamvura,Kizura,Ituze
Rusizi,Gikundamvura,Kizura,Kamabuye
Rusizi,Gikundamvura,Kizura,Mubera
Rusizi,Gikundamvura,Kizura,Mutonga
Rusizi,Gikundamvura,Kizura,Ruhango
Rusizi,Gikundamvura,Kizura,Rukuraza
Rusizi,Gikundamvura,Kizura,Shanike
Rusizi,Gikundamvura,Mpinga,Birindiro
Rusizi,Gikundamvura,Mpinga,Busarabuye
Rusizi,Gikundamvura,Mpinga,Bushenge
Rusizi,Gikundamvura,Mpinga,Gihomba
Rusizi,Gikundamvura,Mpinga,Kaberenge
Rusizi,Gikundamvura,Mpinga,Kagari
Rusizi,Gikundamvura,Mpinga,Kirume
Rusizi,Gikundamvura,Mpinga,Matyazo
Rusizi,Gikundamvura,Mpinga,Mpuzamahanga
Rusizi,Gikundamvura,Mpinga,Mubuga
Rusizi,Gikundamvura,Mpinga,Mugerero
Rusizi,Gikundamvura,Mpinga,Nyabihanga
Rusizi,Gikundamvura,Mpinga,Rebero
Rusizi,Gikundamvura,Nyamigina,Binyaburanga
Rusizi,Gikundamvura,Nyamigina,Buhinga
Rusizi,Gikundamvura,Nyamigina,Bumaranyota
Rusizi,Gikundamvura,Nyamigina,Bwiza
Rusizi,Gikundamvura,Nyamigina,Jyambere
Rusizi,Gikundamvura,Nyamigina,Kanoga
Rusizi,Gikundamvura,Nyamigina,Kariba
Rusizi,Gitambi,Cyingwa,Kabucuku
Rusizi,Gitambi,Cyingwa,Kabugarama
Rusizi,Gitambi,Cyingwa,Mpinga
Rusizi,Gitambi,Cyingwa,Mugenge
Rusizi,Gitambi,Cyingwa,Rwihene
Rusizi,Gitambi,Gahungeri,Kamagaju
Rusizi,Gitambi,Gahungeri,Kamonyi
Rusizi,Gitambi,Gahungeri,Kaninda
Rusizi,Gitambi,Gahungeri,Kazinda
Rusizi,Gitambi,Gahungeri,Kigarama
Rusizi,Gitambi,Gahungeri,Mugerero
Rusizi,Gitambi,Gahungeri,Njambwe
Rusizi,Gitambi,Gahungeri,Nyakibingo 
Rusizi,Gitambi,Gahungeri,Nyamaganda
Rusizi,Gitambi,Gahungeri,Nyantaba
Rusizi,Gitambi,Hangabashi,Kabonabose
Rusizi,Gitambi,Hangabashi,Kabuga
Rusizi,Gitambi,Hangabashi,Karambo
Rusizi,Gitambi,Hangabashi,Kirehe
Rusizi,Gitambi,Hangabashi,Nzabuhaha
Rusizi,Gitambi,Hangabashi,Runanira
Rusizi,Gitambi,Mashesha,Busasamana
Rusizi,Gitambi,Mashesha,Idaga
Rusizi,Gitambi,Mashesha,Kankuba
Rusizi,Gitambi,Mashesha,Karama
Rusizi,Gitambi,Mashesha,Nyakivomero
Rusizi,Gitambi,Mashesha,Ruvuruga
Rusizi,Kamembe,Cyangugu,Gatovu
Rusizi,Kamembe,Cyangugu,Karambo
Rusizi,Kamembe,Cyangugu,Karangiro
Rusizi,Kamembe,Cyangugu,Mont Cyangugu
Rusizi,Kamembe,Cyangugu,Mundima
Rusizi,Kamembe,Cyangugu,Ngoma
Rusizi,Kamembe,Cyangugu,Ntwari
Rusizi,Kamembe,Gihundwe,Batero
Rusizi,Kamembe,Gihundwe,Burunga
Rusizi,Kamembe,Gihundwe,Kabeza
Rusizi,Kamembe,Gihundwe,Munyinya
Rusizi,Kamembe,Gihundwe,Murambi
Rusizi,Kamembe,Gihundwe,Nkurunziza
Rusizi,Kamembe,Kamashangi,Amahoro
Rusizi,Kamembe,Kamashangi,Badura
Rusizi,Kamembe,Kamashangi,Gitinda
Rusizi,Kamembe,Kamashangi,Kadasomwa
Rusizi,Kamembe,Kamashangi,Kannyogo
Rusizi,Kamembe,Kamashangi,Mbagira
Rusizi,Kamembe,Kamashangi,Mucyamo
Rusizi,Kamembe,Kamashangi,Ntemabiti
Rusizi,Kamembe,Kamashangi,Nyakayonga
Rusizi,Kamembe,Kamashangi,Rushakamba
Rusizi,Kamembe,Kamashangi,Umuganda
Rusizi,Kamembe,Kamurera,Cyapa
Rusizi,Kamembe,Kamurera,Gikombe
Rusizi,Kamembe,Kamurera,Kamuhirwa
Rusizi,Kamembe,Kamurera,Murangi
Rusizi,Kamembe,Ruganda,Kadashya
Rusizi,Kamembe,Ruganda,Kamubaji
Rusizi,Kamembe,Ruganda,Murindi
Rusizi,Kamembe,Ruganda,Ruhimbi
Rusizi,Muganza,Cyarukara,Gashinjano
Rusizi,Muganza,Cyarukara,Gashisha
Rusizi,Muganza,Cyarukara,Gisozi
Rusizi,Muganza,Cyarukara,Kabamba
Rusizi,Muganza,Cyarukara,Murira
Rusizi,Muganza,Cyarukara,Nyakagoma
Rusizi,Muganza,Cyarukara,Rubumba
Rusizi,Muganza,Cyarukara,Rubyiro
Rusizi,Muganza,Cyarukara,Rungunga 
Rusizi,Muganza,Gakoni,Gatabuvuga
Rusizi,Muganza,Gakoni,Gatanga
Rusizi,Muganza,Gakoni,Kabeza
Rusizi,Muganza,Gakoni,Kindobwe
Rusizi,Muganza,Gakoni,Kiyovu
Rusizi,Muganza,Gakoni,Muhuta
Rusizi,Muganza,Gakoni,Nyakagenge
Rusizi,Muganza,Gakoni,Rebero
Rusizi,Muganza,Gakoni,Rugaragara
Rusizi,Muganza,Gakoni,Sanganiro
Rusizi,Muganza,Gakoni,Sano
Rusizi,Muganza,Gakoni,Umutuzo
Rusizi,Muganza,Shara,Busasamana
Rusizi,Muganza,Shara,Gakenke
Rusizi,Muganza,Shara,Kabarore
Rusizi,Muganza,Shara,Kamabuye
Rusizi,Muganza,Shara,Murabyo
Rusizi,Muganza,Shara,Nyabishunju
Rusizi,Muganza,Shara,Nyenyeri
Rusizi,Muganza,Shara,Ramiro
Rusizi,Muganza,Shara,Rubeho
Rusizi,Mururu,Gahinga,Birogo
Rusizi,Mururu,Gahinga,Buremera
Rusizi,Mururu,Gahinga,Cyirabyo A
Rusizi,Mururu,Gahinga,Cyirabyo B
Rusizi,Mururu,Gahinga,Gipfura
Rusizi,Mururu,Gahinga,Kabirizi
Rusizi,Mururu,Gahinga,Kamarebe
Rusizi,Mururu,Gahinga,Kanunga
Rusizi,Mururu,Gahinga,Mutara
Rusizi,Mururu,Gahinga,Ryabadugu
Rusizi,Mururu,Kabahinda,Kabahire
Rusizi,Mururu,Kabahinda,Karambo
Rusizi,Mururu,Kabahinda,Winteko
Rusizi,Mururu,Kabasigirira,Bitongo
Rusizi,Mururu,Kabasigirira,Butazigurwa
Rusizi,Mururu,Kabasigirira,Mutimasi
Rusizi,Mururu,Kagarama,Cyete
Rusizi,Mururu,Kagarama,Gikungwe
Rusizi,Mururu,Kagarama,Gitwa
Rusizi,Mururu,Kagarama,Kamatene
Rusizi,Mururu,Karambi,Bugayi
Rusizi,Mururu,Karambi,Gihango
Rusizi,Mururu,Karambi,Kagarama
Rusizi,Mururu,Miko,Kabageni
Rusizi,Mururu,Miko,Nyakanyinya
Rusizi,Mururu,Miko,Ruhimbi
Rusizi,Mururu,Tara,Byangoma
Rusizi,Mururu,Tara,Cyandarama
Rusizi,Mururu,Tara,Gatimbwa
Rusizi,Mururu,Tara,Kamutongo
Rusizi,Mururu,Tara,Karanjwa
Rusizi,Mururu,Tara,Mukorazuba
Rusizi,Mururu,Tara,Mutongo
Rusizi,Mururu,Tara,Rugerero
Rusizi,Nkanka,Gitwa,Buganda
Rusizi,Nkanka,Gitwa,Burege
Rusizi,Nkanka,Gitwa,Kanyombya
Rusizi,Nkanka,Gitwa,Karama
Rusizi,Nkanka,Gitwa,Muhonga
Rusizi,Nkanka,Gitwa,Rugarika
Rusizi,Nkanka,Kamanyenga,Gatebe
Rusizi,Nkanka,Kamanyenga,Hepfo
Rusizi,Nkanka,Kamanyenga,Kavogo
