name,label,cell
7401,Mbagira,Kamashangi
7402,Mucyamo,Kamashangi
7403,Ntemabiti,Kamashangi
7404,Nyakayonga,Kamashangi
7405,Rushakamba,Kamashangi
7406,Umuganda,Kamashangi
7407,Cyapa,Kamurera
7408,Gikombe,Kamurera
7409,Kamuhirwa,Kamurera
7410,Murangi,Kamurera
7411,Kadashya,Ruganda
7412,Kamubaji,Ruganda
7413,Murindi,Ruganda
7414,Ruhimbi,Ruganda
7415,Gashinjano,Cyarukara
7416,Gashisha,Cyarukara
7417,Gisozi,Cyarukara
7418,Kabamba,Cyarukara
7419,Murira,Cyarukara
7420,Nyakagoma,Cyarukara
7421,Rubumba,Cyarukara
7422,Rubyiro,Cyarukara
7423,Rungunga ,Cyarukara
7424,Gatabuvuga,Gakoni
7425,Gatanga,Gakoni
7426,Kabeza,Gakoni
7427,Kindobwe,Gakoni
7428,Kiyovu,Gakoni
7429,Muhuta,Gakoni
7430,Nyakagenge,Gakoni
7431,Rebero,Gakoni
7432,Rugaragara,Gakoni
7433,Sanganiro,Gakoni
7434,Sano,Gakoni
7435,Umutuzo,Gakoni
7436,Busasamana,Shara
7437,Gakenke,Shara
7438,Kabarore,Shara
7439,Kamabuye,Shara
7440,Murabyo,Shara
7441,Nyabishunju,Shara
7442,Nyenyeri,Shara
7443,Ramiro,Shara
7444,Rubeho,Shara
7445,Birogo,Gahinga
7446,Buremera,Gahinga
7447,Cyirabyo A,Gahinga
7448,Cyirabyo B,Gahinga
7449,Gipfura,Gahinga
7450,Kabirizi,Gahinga
7451,Kamarebe,Gahinga
7452,Kanunga,Gahinga
7453,Mutara,Gahinga
7454,Ryabadugu,Gahinga
7455,Kabahire,Kabahinda
7456,Karambo,Kabahinda
7457,Winteko,Kabahinda
7458,Bitongo,Kabasigirira
7459,Butazigurwa,Kabasigirira
7460,Mutimasi,Kabasigirira
7461,Cyete,Kagarama
7462,Gikungwe,Kagarama
7463,Gitwa,Kagarama
7464,Kamatene,Kagarama
7465,Bugayi,Karambi
7466,Gihango,Karambi
7467,Kagarama,Karambi
7468,Kabageni,Miko
7469,Nyakanyinya,Miko
7470,Ruhimbi,Miko
7471,Byangoma,Tara
7472,Cyandarama,Tara
7473,Gatimbwa,Tara
7474,Kamutongo,Tara
7475,Karanjwa,Tara
7476,Mukorazuba,Tara
7477,Mutongo,Tara
7478,Rugerero,Tara
7479,Buganda,Gitwa
7480,Burege,Gitwa
7481,Kanyombya,Gitwa
7482,Karama,Gitwa
7483,Muhonga,Gitwa
7484,Rugarika,Gitwa
7485,Gatebe,Kamanyenga
7486,Hepfo,Kamanyenga
7487,Kavogo,Kamanyenga
7488,Muramba,Kamanyenga
7489,Nyabiranga,Kamanyenga
7490,Rweya,Kamanyenga
7491,Bahemba,Kangazi
7492,Busekanka,Kangazi
7493,Gafoka,Kangazi
7494,Muyange,Kangazi
7495,Rusunyu,Kangazi
7496,Kabutimbiri,Kinyaga
7497,Kinyaga,Kinyaga
7498,Miramba,Kinyaga
7499,Rugaragara,Kinyaga
7500,Sumoyamana,Kinyaga
7501,Bitaba,Rugabano
7502,Kagarama,Rugabano
7503,Kamahoro,Rugabano
7504,Karambo,Rugabano
7505,Rebero,Rugabano
7506,Rurembo,Rugabano
7507,Gisunyu,Bigoga
7508,Giteme,Bigoga
7509,Kabashinga,Bigoga
7510,Ngoma,Bigoga
7511,Nyawenya,Bigoga
7512,Rebero,Bigoga
7513,Gaturo,Bugarura
7514,Nyakabanda,Bugarura
7515,Nyankumbira,Bugarura
7516,Rurembo,Bugarura
7517,Biraro,Ishywa
7518,Kaboneke,Ishywa
7519,Kabuga,Ishywa
7520,Mapfura,Ishywa
7521,Gashara,Kamagimbo
7522,Gitwa,Kamagimbo
7523,Kabuye,Kamagimbo
7524,Kanyinya,Kamagimbo
7525,Karenge,Kamagimbo
7526,Mbuga,Kamagimbo
7527,Muhora,Kamagimbo
7528,Gituro,Rwenje
7529,Mirara,Rwenje
7530,Nyabintare,Rwenje
7531,Rutarakiro,Rwenje
7532,Bahuro,Gatare
7533,Cyandarama,Gatare
7534,Kimpundu,Gatare
7535,Kivugiza,Gatare
7536,Madaho,Gatare
7537,Njambwe,Gatare
7538,Rubona,Gatare
7539,Rutegamatwi,Gatare
7540,Byugaro,Kiziguro
7541,Gasarabuye,Kiziguro
7542,Kabigohe,Kiziguro
7543,Kabuga,Kiziguro
7544,Kabuganza,Kiziguro
7545,Kadashya,Kiziguro
7546,Kamabuye,Kiziguro
7547,Karongoro,Kiziguro
7548,Mpinga,Kiziguro
7549,Mukenke,Kiziguro
7550,Rebero,Kiziguro
7551,Ryamibuga,Kiziguro
7552,Gashashi,Mataba
7553,Gatagara,Mataba
7554,Gatondo,Mataba
7555,Gikombe,Mataba
7556,Honga,Mataba
7557,Kabinyugwe,Mataba
7558,Kamajumba,Mataba
7559,Migazo,Mataba
7560,Muhora,Mataba
7561,Rubona,Mataba
7562,Rwamaraba,Mataba
7563,Gako,Ryamuhirwa
7564,Gatarange,Ryamuhirwa
7565,Kigurwe,Ryamuhirwa
7566,Kinanira,Ryamuhirwa
7567,Kiyanza,Ryamuhirwa
7568,Nyarushishi,Ryamuhirwa
7569,Rugabe,Ryamuhirwa
7570,Rususa,Ryamuhirwa
7571,Ryamaraza,Ryamuhirwa
7572,Biteri,Gasebeya
7573,Gacyamo,Gasebeya
7574,Gahuna,Gasebeya
7575,Gaseke,Gasebeya
7576,Gashyuha,Gasebeya
7577,Kabuye,Gasebeya
7578,Kanoga,Gasebeya
7579,Karambi,Gasebeya
7580,Kaveya,Gasebeya
7581,Bitendezi,Gaseke
7582,Gatambamo,Gaseke
7583,Kagabiro,Gaseke
7584,Kagenge,Gaseke
7585,Kinunga,Gaseke
7586,Muyange,Gaseke
7587,Rubona,Gaseke
7588,Bikinga,Kamanu
7589,Bugumya,Kamanu
7590,Gatare,Kamanu
7591,Gishagara,Kamanu
7592,Kamusana,Kamanu
7593,Kiyovu,Kamanu
7594,Mpoga,Kamanu
7595,Mukondo,Kamanu
7596,Murambi,Kamanu
7597,Nyakagoma,Kamanu
7598,Nyeshati,Kamanu
7599,Ruguti,Kamanu
7600,Ryamberu,Kamanu
7601,Segege,Kamanu
7602,Shaba,Kamanu
7603,Site,Kamanu
7604,Bunyereri,Kiziho
7605,Kamagerero,Kiziho
7606,Makoko,Kiziho
7607,Nkanga,Kiziho
7608,Ruhinga,Kiziho
7609,Rwimbogo,Kiziho
7610,Cyamura,Mashyuza
7611,Kibirizi,Mashyuza
7612,Nyamaronko,Mashyuza
7613,Ruganzu,Mashyuza
7614,Rukamba,Mashyuza
7615,Barenga,Nyabintare
7616,Gakungu,Nyabintare
7617,Gatanga,Nyabintare
7618,Gatare,Nyabintare
7619,Mabuye,Nyabintare
7620,Mizibira,Nyabintare
7621,Peru,Nyabintare
7622,Ryarubaka,Nyabintare
7623,Bigando,Gatare
7624,Kabumbwe,Gatare
7625,Rwindare,Gatare
7626,Bitaba,Kabagina
7627,Gacyamo,Kabagina
7628,Gitovu,Kabagina
7629,Karambi,Kabagina
7630,Nyamugari,Kabagina
7631,Bisenyi,Kabuye
7632,Kazuba,Kabuye
7633,Kigarama,Kabuye
7634,Mashya,Kabuye
7635,Mugerero,Kabuye
7636,Nyamagana,Kabuye
7637,Nyungu,Kabuye
7638,Kamanura,Kanoga
7639,Kanoga,Kanoga
7640,Kanyovu,Kanoga
7641,Kumana,Kanoga
7642,Cyimbogo,Karangiro
7643,Gihusi,Karangiro
7644,Gituza,Karangiro
7645,Kabayego,Karangiro
7646,Gisovu,Murambi
7647,Njambwe,Murambi
7648,Runyanzovu,Murambi
7649,Gataramo,Rusambu
7650,Karambi,Rusambu
7651,Mugongo,Rusambu
7652,Rusambu,Rusambu
7653,Gashagwa,Butambamo
7654,Karunyerera,Butambamo
7655,Muguri,Butambamo
7656,Ngoma,Butambamo
7657,Ryarusaro,Butambamo
7658,Gihungwe,Kigenge
7659,Kacyiru,Kigenge
7660,Karagizwa,Kigenge
7661,Ndabereye,Kigenge
7662,Buganza,Murya
7663,Gacuriro,Murya
7664,Gisheke,Murya
7665,Kamina,Murya
7666,Nyagahanga,Murya
7667,Nyagasozi,Murya
7668,Ryagashyitsi,Murya
7669,Tare,Murya
7670,Gasharu,Nyenji
7671,Gatare,Nyenji
7672,Kinengwe,Nyenji
7673,Murindi,Nyenji
7674,Ruganzu,Nyenji
7675,Rugunga,Nyenji
7676,Gatovu,Rebero
7677,Giti,Rebero
7678,Kabuyange,Rebero
7679,Rukoro,Rebero
7680,Shariyo,Rebero
7681,Gasave,Rwinzuki
7682,Kabugabo,Rwinzuki
7683,Kibirezi,Rwinzuki
7684,Kiranga,Rwinzuki
7685,Murambi,Rwinzuki
7686,Nyagahinga,Rwinzuki
7687,Peru,Rwinzuki
7688,Batura,Karenge
7689,Gatanga,Karenge
7690,Gishoma,Karenge
7691,Makambi,Karenge
7692,Nyabihanga,Karenge
7693,Ruzeneko,Karenge
7694,Kibare,Muhehwe
7695,Murama,Muhehwe
7696,Musigiti,Muhehwe
7697,Nyarusebeya,Muhehwe
7698,Renga,Muhehwe
7699,Rungunga,Muhehwe
7700,Gakombe,Mushaka
7701,Gatambamo,Mushaka
7702,Kabajoba,Mushaka
7703,Kamabuye,Mushaka
7704,Nyagashora,Mushaka
7705,Gatare,Rubugu
7706,Ntenyi,Rubugu
7707,Nyange,Rubugu
7708,Rukombe,Rubugu
7709,Cyunguriro,Ruganda
7710,Musumba,Ruganda
7711,Rubamba,Ruganda
7712,Rubuye,Ruganda
7713,Ruhinga,Ruganda
7714,Buhinga,Buvungira
7715,Bushekeri,Buvungira
7716,Buvungira,Buvungira
7717,Gasebeya,Buvungira
7718,Gisakura,Buvungira
7719,Kinzovu,Buvungira
7720,Mujabagiro,Buvungira
7721,Nkenga,Buvungira
7722,Ruvumbu,Buvungira
7723,Rwumba,Buvungira
7724,Winkamba,Buvungira
7725,Yove,Buvungira
7726,Bona,Mpumbu
7727,Gahondo,Mpumbu
7728,Kamina,Mpumbu
7729,Karambi,Mpumbu
7730,Kirombozi,Mpumbu
7731,Bitare,Ngoma
7732,Buhembe,Ngoma
7733,Bukiro,Ngoma
7734,Cyeshero,Ngoma
7735,Kagarama,Ngoma
7736,Kanyovu,Ngoma
7737,Mashuhira,Ngoma
7738,Rugeregere,Ngoma
7739,Butangata,Nyarusange
7740,Gatoki,Nyarusange
7741,Kinini,Nyarusange
7742,Mubuga,Nyarusange
7743,Nyanza,Nyarusange
7744,Rundwe,Nyarusange
7745,Rweza,Nyarusange
7746,Bagiramenyo,Gasheke
7747,Biguzi,Gasheke
7748,Bugungu,Gasheke
7749,Gasheke,Gasheke
7750,Gikombe,Gasheke
7751,Gitwa,Gasheke
7752,Kamayenga,Gasheke
7753,Kamucyamo,Gasheke
7754,Karambo,Gasheke
7755,Kigenge,Gasheke
7756,Kivoga,Gasheke
7757,Nyamikingo,Gasheke
7758,Rwashyamba,Gasheke
7759,Birava,Impala
7760,Buninda,Impala
7761,Bushenge,Impala
7762,Gasharu,Impala
7763,Gasumo,Impala
7764,Kabeza,Impala
7765,Mucuzi,Impala
7766,Rumanga,Impala
7767,Runyinya,Impala
7768,Gashirabwoba,Kagatamu
7769,Gasura,Kagatamu
7770,Gatare,Kagatamu
7771,Kagatamu,Kagatamu
7772,Karunga,Kagatamu
7773,Kidashira,Kagatamu
7774,Maherero,Kagatamu
7775,Ruhinamavi,Kagatamu
7776,Ruhinga I,Kagatamu
7777,Ruhinga Ii,Kagatamu
7778,Gahongo,Karusimbi
7779,Gakombe,Karusimbi
7780,Gasharu,Karusimbi
7781,Karusimbi,Karusimbi
7782,Kasenjara,Karusimbi
7783,Kigaga,Karusimbi
7784,Nyakagezi,Karusimbi
7785,Remera,Karusimbi
7786,Rwumuyaga,Karusimbi
7787,Gasasa,Bisumo
7788,Hangari,Bisumo
7789,Kabuga,Bisumo
7790,Kayo,Bisumo
7791,Munini,Bisumo
7792,Mutuntu,Bisumo
7793,Rugabe,Bisumo
7794,Rugarama,Bisumo
7795,Ruhengeri,Bisumo
7796,Rwaramba,Bisumo
7797,Bigeyo,Murambi
7798,Cyato,Murambi
7799,Kamonyi,Murambi
7800,Karehe,Murambi
7801,Matyazo,Murambi
7802,Muhingo,Murambi
7803,Muremure,Murambi
7804,Murenge,Murambi
7805,Mutiti,Murambi
7806,Nkomero,Murambi
7807,Nyakabingo,Murambi
7808,Bwanama,Mutongo
7809,Kavumu,Mutongo
7810,Kizinga,Mutongo
7811,Muyugiri,Mutongo
7812,Rushahaga,Mutongo
7813,Rusi,Mutongo
7814,Rutiritiri,Mutongo
7815,Yove,Mutongo
7816,Gakenke,Rugari
7817,Gashihe,Rugari
7818,Gituntu,Rugari
7819,Karambo,Rugari
7820,Ntsinduka,Rugari
7821,Rubeho,Rugari
7822,Rwumba,Rugari
7823,Butare,Butare
7824,Gahanda,Butare
7825,Gasharu,Butare
7826,Mbogo,Butare
7827,Nyakabungo,Butare
7828,Rugaragara,Butare
7829,Rwamatamu,Butare
7830,Rwatsi,Butare
7831,Birehe,Gitwa
7832,Bwerankori,Gitwa
7833,Doga,Gitwa
7834,Gasagara,Gitwa
7835,Gaseke,Gitwa
7836,Gasharu,Gitwa
7837,Kinanira,Gitwa
7838,Nyagahinga,Gitwa
7839,Ruboreza,Gitwa
7840,Bigabiro,Jarama
7841,Buseso,Jarama
7842,Kadobogo,Jarama
7843,Karehe,Jarama
7844,Kibirizi,Jarama
7845,Ruvumbu,Jarama
7846,Gituruka,Kibingo
7847,Kigarama,Kibingo
7848,Mataba,Kibingo
7849,Nyabitare,Kibingo
7850,Nyarunyinya,Kibingo
7851,Rushoka,Kibingo
7852,Rusuzumiro,Kibingo
7853,Rwabisindu,Kibingo
7854,Rwanyundo,Kibingo
7855,Bungo,Mubuga
7856,Butembo,Mubuga
7857,Mubuga,Mubuga
7858,Muhavu,Mubuga
7859,Muhororo,Mubuga
7860,Ruhingo,Mubuga
7861,Bagarama,Gako
7862,Gasharu,Gako
7863,Gitwa,Gako
7864,Kazibira,Gako
7865,Mpombo,Gako
7866,Musagara,Gako
7867,Remera,Gako
7868,Rushondi,Gako
7869,Rwangoma,Gako
7870,Rwisovu,Gako
7871,Ryarutungura,Gako
7872,Bisoro,Mubumbano
7873,Gikomero,Mubumbano
7874,Gitanga,Mubumbano
7875,Kabagabo,Mubumbano
7876,Kabuyekeru,Mubumbano
7877,Mabungo,Mubumbano
7878,Makoko,Mubumbano
7879,Mikingo,Mubumbano
7880,Murambi,Mubumbano
7881,Nyagashinge,Mubumbano
7882,Nyamirambo,Mubumbano
7883,Gasayo,Ninzi
7884,Gikuyu,Ninzi
7885,Kavune,Ninzi
7886,Mujabagiro,Ninzi
7887,Murwa,Ninzi
7888,Ninzi,Ninzi
7889,Nyabageni,Ninzi
7890,Rugabano,Ninzi
7891,Gasharu,Rwesero
7892,Gitaba,Rwesero
7893,Kamasera,Rwesero
7894,Kijibamba,Rwesero
7895,Kirehe,Rwesero
7896,Mutusa,Rwesero
7897,Rwesero,Rwesero
7898,Byahi,Shara
7899,Gahumba,Shara
7900,Gihinga,Shara
7901,Gisunzu,Shara
7902,Kaduha,Shara
7903,Kamabuye,Shara
7904,Kamina,Shara
7905,Kibare,Shara
7906,Matara,Shara
7907,Mugohe,Shara
7908,Murambi,Shara
7909,Ntumba,Shara
7910,Rambira,Shara
7911,Bizenga,Kibogora
7912,Gataba,Kibogora
7913,Kabuyaga,Kibogora
7914,Kagarama,Kibogora
7915,Kivugiza,Kibogora
7916,Maseka,Kibogora
7917,Munini,Kibogora
7918,Nyagacaca,Kibogora
7919,Nyarusange,Kibogora
7920,Nyenyeri,Kibogora
7921,Rwakagaju,Kibogora
7922,Gakomeye,Kigarama
7923,Gatare,Kigarama
7924,Gisagara,Kigarama
7925,Gitwa,Kigarama
7926,Kajumiro,Kigarama
7927,Karambi,Kigarama
7928,Karehe,Kigarama
7929,Murambi,Kigarama
7930,Bujanga,Kigoya
7931,Kabaga,Kigoya
7932,Kigugu,Kigoya
7933,Kirambo,Kigoya
7934,Museke,Kigoya
7935,Nkero,Kigoya
7936,Ruganzu,Kigoya
7937,Baraguma,Raro
7938,Gasihe,Raro
7939,Gasumo,Raro
7940,Kamabuye,Raro
7941,Kamina,Raro
7942,Musasa,Raro
7943,Rambura,Raro
7944,Rugeyo,Raro
7945,Gakenke,Susa
7946,Gatebe,Susa
7947,Kamuramira,Susa
7948,Kibazi,Susa
7949,Marongi,Susa
7950,Nyarubura,Susa
7951,Ruganda,Susa
7952,Wamugeyo,Susa
7953,Bitare,Gasovu
7954,Gasamba,Gasovu
7955,Gikangaga,Gasovu
7956,Gitwa,Gasovu
7957,Kabeza,Gasovu
7958,Murambi,Gasovu
7959,Nyarugenge,Gasovu
7960,Rurembo,Gasovu
7961,Ryanyagahangara,Gasovu
7962,Giti,Gitwe
7963,Gitwe,Gitwe
7964,Kamina,Gitwe
7965,Karongi,Gitwe
7966,Kibiko,Gitwe
7967,Mburabuturo,Gitwe
7968,Rubingo,Gitwe
7969,Taba,Gitwe
7970,Bugarama,Kabuga
7971,Gaseke,Kabuga
7972,Kamukiza,Kabuga
7973,Kanombe,Kabuga
7974,Mugohe,Kabuga
7975,Munini,Kabuga
7976,Nyabitare,Kabuga
7977,Nyarusovu,Kabuga
7978,Rugano,Kabuga
7979,Rutiti,Kabuga
7980,Bizimba,Kagarama
7981,Cyankuba,Kagarama
7982,Gituntu,Kagarama
7983,Kabingo,Kagarama
7984,Kamagese,Kagarama
7985,Karambo,Kagarama
7986,Misirimbo,Kagarama
7987,Rubona,Kagarama
7988,Tetero,Kagarama
7989,Wibungo,Kagarama
7990,Amizero,Rushyarara
7991,Cyivugiza,Rushyarara
7992,Kageyo,Rushyarara
7993,Nkomero,Rushyarara
7994,Rubyiruko,Rushyarara
7995,Rudaga,Rushyarara
7996,Ruzibira,Rushyarara
7997,Rwunamuka,Rushyarara
7998,Tyazo,Rushyarara
7999,Gitwa,Gasayo
8000,Muganza,Gasayo
8001,Nyamugari,Gasayo
8002,Nyamurira,Gasayo
8003,Rubona,Gasayo
8004,Kabuye,Gashashi
8005,Kanenge,Gashashi
8006,Karangiro,Gashashi
8007,Mwiyando,Gashashi
8008,Rwinkuba,Gashashi
8009,Gihaya,Higiro
8010,Gitunda,Higiro
8011,Mpinga,Higiro
8012,Muhora,Higiro
8013,Rujeberi,Higiro
8014,Rukunguri,Higiro
8015,Boli,Miko
8016,Kabisheshe,Miko
8017,Karehe,Miko
8018,Mbanda,Miko
8019,Nyabwinshi,Miko
8020,Nyagisozi,Miko
8021,Nyamiyaga,Miko
8022,Rutare,Miko
8023,Gakeri,Mwezi
8024,Gatagara,Mwezi
8025,Kamanu,Mwezi
8026,Nyagafunzo,Mwezi
8027,Nyagashikura,Mwezi
8028,Nyarusange,Mwezi
8029,Ruhabwa,Mwezi
8030,Ruhinga,Mwezi
8031,Buha,Cyimpindu
8032,Gitwa,Cyimpindu
8033,Kamatare,Cyimpindu
8034,Katabaro,Cyimpindu
8035,Rugeregere,Cyimpindu
8036,Uwakibaba,Cyimpindu
8037,Uwamuduru,Cyimpindu
8038,Uwamugisha,Cyimpindu
8039,Gisenyi,Karengera
8040,Kabuga,Karengera
8041,Kaburiro,Karengera
8042,Karambi,Karengera
8043,Mitanga,Karengera
8044,Mukoto,Karengera
8045,Nduba,Karengera
8046,Rubumba,Karengera
8047,Rugote,Karengera
8048,Gabiro,Muhororo
8049,Gacumbi,Muhororo
8050,Giseke,Muhororo
8051,Gisesero,Muhororo
8052,Kigarama,Muhororo
8053,Nyagacaca,Muhororo
8054,Nyakabingo,Muhororo
8055,Rusebeya,Muhororo
8056,Bunyamanza,Nyarusange
8057,Gisheke,Nyarusange
8058,Gitsimbwe,Nyarusange
8059,Mushungo,Nyarusange
8060,Nyabinaga,Nyarusange
8061,Rubona,Nyarusange
8062,Rwamiko,Nyarusange
8063,Buhoro,Gatare
8064,Gaseke,Gatare
8065,Gasharu,Gatare
8066,Gashwi,Gatare
8067,Kabeza,Gatare
8068,Kayenzi,Gatare
8069,Murama,Gatare
8070,Nyakabingo,Gatare
8071,Rugarama,Gatare
8072,Ryasagahara,Gatare
8073,Wimana,Gatare
8074,Wingabe,Gatare
8075,Kamina,Mutongo
8076,Kanyenkondo,Mutongo
8077,Karamba,Mutongo
8078,Nyabihanga,Mutongo
8079,Rupango,Mutongo
8080,Ryagatari,Mutongo
8081,Ryarugamba,Mutongo
8082,Kajumiro,Nyakabingo
8083,Kanyege,Nyakabingo
8084,Mataba,Nyakabingo
8085,Musumba,Nyakabingo
8086,Mwasa,Nyakabingo
8087,Nyarunombe,Nyakabingo
8088,Rugote,Nyakabingo
8089,Rumamfu,Nyakabingo
8090,Rwankuba,Nyakabingo
8091,Bitaba,Rugari
8092,Bunyamanza,Rugari
8093,Butare,Rugari
8094,Gatyazo,Rugari
8095,Gitwa,Rugari
8096,Kabuga,Rugari
8097,Kazimba,Rugari
8098,Kirehe,Rugari
8099,Matare,Rugari
8100,Munimba,Rugari
8101,Nyakariba,Rugari
8102,Rusozi,Rugari
8103,Rutaragwe,Rugari
8104,Rwambogo,Rugari
8105,Rwamiko,Rugari
8106,Bitega,Vugangoma
8107,Bizi,Vugangoma
8108,Cyijima,Vugangoma
8109,Kagarama,Vugangoma
8110,Kigandi,Vugangoma
8111,Kirambira,Vugangoma
8112,Nkuro,Vugangoma
8113,Nyagahinga,Vugangoma
8114,Nyarusange,Vugangoma
8115,Wisovu,Vugangoma
8116,Fumba,Gisoke
8117,Giko,Gisoke
8118,Gisebeya,Gisoke
8119,Kamashinge,Gisoke
8120,Kanyoni,Gisoke
8121,Kivumu,Gisoke
8122,Muramba,Gisoke
8123,Nyabumera,Gisoke
8124,Gabiro,Kagarama
8125,Gasharu,Kagarama
8126,Giti,Kagarama
8127,Kanombe,Kagarama
8128,Kigara,Kagarama
8129,Mikingo,Kagarama
8130,Nyamiheha,Kagarama
8131,Ruhanga,Kagarama
8132,Rukaragata,Kagarama
8133,Gatare,Nyagatare
8134,Karambo,Nyagatare
8135,Kizenga,Nyagatare
8136,Murundo,Nyagatare
8137,Nyagahima,Nyagatare
8138,Nyakabande,Nyagatare
8139,Uwamaheke,Nyagatare
8140,Bigali,Nyakavumu
8141,Bisharara,Nyakavumu
8142,Bungo,Nyakavumu
8143,Cyinjira,Nyakavumu
8144,Cyiya,Nyakavumu
8145,Gitwa,Nyakavumu
8146,Nyarusiza,Nyakavumu
8147,Bunyenga,Kigabiro
8148,Butsure,Kigabiro
8149,Cyamuti,Kigabiro
8150,Kabarore,Kigabiro
8151,Kamahongo,Kigabiro
8152,Kigarama,Kigabiro
8153,Mariba,Kigabiro
8154,Murambi,Kigabiro
8155,Ruginga,Kigabiro
8156,Rweru,Kigabiro
8157,Gahwazi,Kinunga
8158,Gasebeya,Kinunga
8159,Gashashi,Kinunga
8160,Kabanda,Kinunga
8161,Kagarama,Kinunga
8162,Karambi,Kinunga
8163,Kibanda,Kinunga
8164,Mukarange,Kinunga
8165,Muremure,Kinunga
8166,Rugarama,Kinunga
8167,Shenyeri,Kinunga
8168,Buhinga,Mariba
8169,Gahuhezi,Mariba
8170,Gakoma,Mariba
8171,Kabacuzi,Mariba
8172,Kabukunzi,Mariba
8173,Kamabera,Mariba
8174,Kamuhoza,Mariba
8175,Karango,Mariba
8176,Mataba,Mariba
8177,Murenge,Mariba
8178,Nyarusange,Mariba
8179,Buhokoro,Muyange
8180,Bukiro,Muyange
8181,Bukuri,Muyange
8182,Gafunzo,Muyange
8183,Gahabwa,Muyange
8184,Gikombe,Muyange
8185,Kazibo,Muyange
8186,Nyange,Muyange
8187,Taba,Muyange
8188,Tundwe,Muyange
8189,Bugiga,Ntango
8190,Buhinga,Ntango
8191,Kankoni,Ntango
8192,Kanombe,Ntango
8193,Kayenzi,Ntango
8194,Murambi,Ntango
8195,Nyamirundi,Ntango
8196,Rebero,Ntango
8197,Ruhonga,Ntango
8198,Taba,Ntango
8199,Bururi,Banda
8200,Gahira,Banda
8201,Gasumo,Banda
8202,Nkamba,Banda
8203,Uwakagano,Banda
8204,Gahisi,Gakenke
8205,Gasovu,Gakenke
8206,Kamatsira,Gakenke
8207,Ruhana,Gakenke
8208,Rwasa,Gakenke
8209,Gasebeya,Jurwe
8210,Gatagara,Jurwe
8211,Kaneke,Jurwe
8212,Kibavu,Jurwe
8213,Rudehero,Jurwe
8214,Rugomero,Jurwe
8215,Bigeyo,Murambi
8216,Bunyenyezi,Murambi
8217,Munini,Murambi
8218,Murambi,Murambi
8219,Nyakabingo,Murambi
8220,Nyarwungo,Murambi
8221,Ryarubasha,Murambi
8222,Gashwati,Kanazi
8223,Gitaba,Kanazi
8224,Kadashya,Kanazi
8225,Kamuhumuza,Kanazi
8226,Karambo,Kanazi
8227,Rubiha,Kanazi
8228,Rukerereza,Kanazi
8229,Rusambu,Kanazi
8230,Rwamahwa,Kanazi
8231,Ryamashuri,Kanazi
8232,Gasharu,Ntendezi
8233,Kacyiru,Ntendezi
8234,Kagarama,Ntendezi
8235,Kamabuye,Ntendezi
8236,Kamonyi,Ntendezi
8237,Karambi,Ntendezi
8238,Kigabiro,Ntendezi
8239,Kigenge,Ntendezi
8240,Muko,Ntendezi
8241,Nganzo,Ntendezi
8242,Risansi,Ntendezi
8243,Rukoma,Ntendezi
8244,Wimpundu,Ntendezi
8245,Bigutu,Save
8246,Gihinga,Save
8247,Giko,Save
8248,Kanyovu,Save
8249,Manzi,Save
8250,Munini,Save
8251,Nkomero,Save
8252,Nyamuhunga,Save
8253,Save,Save
8254,Gacyamo,Wimana
8255,Gakomeye ,Wimana
8256,Gasumo,Wimana
8257,Gatanga,Wimana
8258,Gikundamvura ,Wimana
8259,Kabusunzu,Wimana
8260,Kamudende,Wimana
8261,Mpinga,Wimana
8262,Murambi,Wimana
8263,Ngoboka,Wimana
8264,Nkomero,Wimana
8265,Nyarushwati,Wimana
8266,Rugabano,Wimana
8267,Rumuna,Wimana
8268,Ryangange,Wimana
8269,Busangati,Burimba
8270,Gikombe,Burimba
8271,Kabahande,Burimba
8272,Nyakagano,Burimba
8273,Nyakibingo,Burimba
8274,Rubayi,Burimba
8275,Rukohwa,Burimba
8276,Gabiro,Mataba
8277,Gasumo,Mataba
8278,Mataba,Mataba
8279,Mpishyi,Mataba
8280,Ruzinga,Mataba
8281,Rwabagoyi,Mataba
8282,Bweranyange,Mugera
8283,Karugero,Mugera
8284,Karuhatana,Mugera
8285,Karuhigi,Mugera
8286,Kavo,Mugera
8287,Rwonga,Mugera
8288,Amahoro,Nyamugari
8289,Bitaba,Nyamugari
8290,Kabare,Nyamugari
8291,Mpande,Nyamugari
8292,Nyamateke,Nyamugari
8293,Nyamihondo,Nyamugari
8294,Rubavu,Nyamugari
8295,Bugomba,Shangi
8296,Busasamana,Shangi
8297,Gasharu,Shangi
8298,Kabere,Shangi
8299,Karambo,Shangi
8300,Ngoboka,Shangi
8301,Taba,Shangi
8302,Bukangano,Cyohoha
8303,Buramba,Cyohoha
8304,Gihemba,Cyohoha
8305,Gitwa,Cyohoha
8306,Kabingo,Cyohoha
8307,Kabuga,Cyohoha
8308,Musenyi,Cyohoha
8309,Mushongi,Cyohoha
8310,Nyangoyi,Cyohoha
8311,Rubanda,Cyohoha
8312,Bushyiga,Gitare
8313,Gatete,Gitare
8314,Gihora,Gitare
8315,Gisiza,Gitare
8316,Kirwa,Gitare
8317,Mugenda I,Gitare
8318,Mugenda Ii,Gitare
8319,Nyamugali,Gitare
8320,Rugaragara,Gitare
8321,Rugerero,Gitare
8322,Base,Rwamahwa
8323,Cyondo,Rwamahwa
8324,Gitovu,Rwamahwa
